,ID,L,b1,t_p,t_w,h_w,d1_plate,d4_plate,d2_plate,s_plate,d1_walls,d4_walls,s_walls,fcc,fsy,s,beta,alpha_l,h_v,l_v,oo,uu,d3_plate,d3_walls,d2_walls,fsu_fac,esu,h_G,gamma_E,phi_k,q_Gl,b_Bs,Q_k,l_sec,b_sec1_b1,b_sec2_b1,h_S1_3,h_S7_9,mesh_size_factor,b2,b_sec1_b2,b_sec2_b2,ecu,fsu,eta_min_s,x_s,y_s,z_s,Location_s,GP_count_s,eta_min_c,x_c,y_c,z_c,Location_c,GP_count_c
738,738,7762.437325441452,17659.442193705017,443.9474404641283,460.6238759496454,3595.503387539317,27.67600226064695,18.86783267616825,17.117666571014063,167.29389613005495,20.081083588349145,16.24459737528396,332.59387095978457,29.819242811162248,368.1477406350767,0.2568160267784854,-39.12813863518487,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,17659.442193705017,0.33,0.33,-0.002,397.59955988588285,2.2508038769263354,246.30398559570312,180.51475524902344,-1379.7235107421875,eta_4_x,0.0,4.512585016186199,246.30398559570312,3388.587646484375,-395.953125,eta_3_top,0.0
739,739,11811.494072254429,12699.918576713617,710.8842493403691,1038.719535233958,4781.119867853788,14.51480858338446,15.604709659329702,15.301329902815825,363.1151836836785,12.474436187550552,26.26436896063464,322.9197672144047,33.04930682853414,387.6393174533375,0.3717288089680688,3.955863962374482,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,12699.918576713617,0.33,0.33,-0.002,418.6504628496045,1.722220344571668,442.8285217285156,10397.1435546875,-663.491943359375,eta_4_x,0.0,2.4280705728749665,4633.80126953125,3942.0302734375,-663.491943359375,eta_3_top,0.0
740,740,16451.979918440335,17212.00499223388,773.2236428050232,435.98495130448265,4400.539674313155,22.3479357490851,24.139002870370163,23.585082693148117,298.2502172759516,27.530985461324125,22.21101487522987,182.0974151983081,40.9000591458036,428.03473246048605,0.1981793146800795,10.880495466609185,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,17212.00499223388,0.33,0.33,-0.002,462.27751105732494,0.0,,,,,,0.0,,,,,
741,741,9604.786820108391,7664.968995374124,838.9405205782624,237.7721955497649,4100.371059717916,28.823485796235264,20.45215358389142,27.92053048401868,155.0767026415307,21.58650324787164,16.190786656453483,99.89667516074006,40.26843974327723,404.42544159985454,0.5100755250915101,-9.42992697364186,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,7664.968995374124,0.33,0.33,-0.002,436.77947692784295,2.663946221910834,2663.073486328125,9295.68359375,-1372.52783203125,eta_4_x,0.0,3.258456391070851,1763.4466552734375,9295.68359375,-981.9151611328124,eta_3_bot,0.0
742,742,11773.061626753914,17993.61498862095,571.6315715274211,357.06390793268355,4626.095286623162,22.45704238689948,22.59302152888035,11.189225992001283,324.4985495213114,29.407642761134092,27.1367000412659,236.93481007025707,41.18616039990405,392.1353533265868,0.6076856078368438,-40.601973094338696,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,17993.61498862095,0.33,0.33,-0.002,423.50618159271374,1.7001310500389777,209.13743591308597,5913.06005859375,-518.0411376953125,eta_1_x,0.0,1.0541532841358665,5157.38134765625,5913.06005859375,-518.0411376953125,eta_3_top,0.0
743,743,15336.326106307592,19072.02525123153,680.633509767819,637.7437874269053,4211.532738271427,27.56710815082383,24.608813979061964,19.75537660682195,251.76498065762897,17.805927053028057,24.07547094635757,117.64939608096076,33.58614410014667,322.36487156780885,0.4902818414015015,4.561623899333574,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,19072.02525123153,0.33,0.33,-0.002,348.15406129323355,2.1817449420892907,9773.1591796875,14356.90234375,-630.2161865234375,eta_4_x,0.0,3.653300267099112,9773.1591796875,7830.177734375,-630.2161865234375,eta_3_top,0.0
744,744,11064.344672147168,15287.2480536452,1089.8500000662775,422.4536217563596,4211.32898172285,29.82918909395537,10.765614373953982,27.95234772647054,168.96875825467896,12.517836347795768,17.658123402450357,481.4795666254986,40.923903779567375,300.3176804241486,0.7825281404597163,-7.907094682876511,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,15287.2480536452,0.33,0.33,-0.002,324.3430948580805,4.340013491168104,14467.39453125,4972.77978515625,-1035.3575439453125,eta_1_x,0.0,4.960611258218963,11948.9697265625,10454.1337890625,-1637.8758544921875,eta_3_bot,0.0
745,745,15381.353115186084,7806.141133544364,1045.50228919398,648.3762462824518,4079.0996209597342,22.07376166376512,16.777463659779613,23.23868278718772,171.89524807763948,26.614600969185418,14.833308794365797,344.5318435989704,29.821779306436788,369.0661534812864,0.751836877518918,36.26570003544852,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,7806.141133544364,0.33,0.33,-0.002,398.5914457597893,1.8883658760109971,7525.70361328125,7848.5,-988.4749145507812,eta_1_x,0.0,2.5902640286179617,7525.70361328125,7848.5,-988.4749145507812,eta_3_top,0.0
746,746,17311.575064764915,16327.984618530423,1009.0960096497352,477.0390869471353,3238.1541498665315,19.777181387225447,26.52093749608375,24.16455161172737,126.50933384043717,14.10685440622967,22.662783632307256,114.51759801996502,45.09841696451791,413.7623807383403,0.551419987923855,37.01916322104392,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,16327.984618530423,0.33,0.33,-0.002,446.8633711974076,1.7256490559419029,16034.69140625,16643.720703125,-1851.8671875,eta_4_x,0.0,2.072779133446247,16034.69140625,16643.720703125,-1234.9158935546875,eta_3_bot,0.0
747,747,16075.575172556528,5533.921953919299,466.788428220377,693.316442864948,4664.630827446131,28.41786942157717,16.555589395097837,20.79763089493709,131.61940760366087,25.54240925685504,26.145622617115805,263.7327073408415,27.612628201521787,317.1515614890383,0.1370409966450051,29.03801793527393,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,5533.921953919299,0.33,0.33,-0.002,342.5236864081614,0.0,,,,,,0.0,,,,,
748,748,6866.529963464368,15343.503532715353,242.79630673585987,778.9598747200977,2911.226037825346,17.11052661422807,25.557429044214405,15.75526585520831,385.0103000278783,21.312447338551987,10.291928761052226,366.98730330619975,50.06867651249608,373.1728051185135,0.7419371038835142,44.19955386277753,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,15343.503532715353,0.33,0.33,-0.0020205554642153,403.02662952799454,1.7821298894122817,15205.69921875,3242.948974609375,-196.5493927001953,eta_1_x,0.0,0.4503339045295338,15205.69921875,2844.62109375,-196.5493927001953,eta_3_top,54.0
749,749,15172.063746620948,5301.731548995614,830.0490253034232,1100.6015317596691,4246.697621010562,17.243862770308283,15.14301935269034,23.35561650474533,149.67136194859796,29.79480743104255,27.93733209429459,493.26450037866266,27.116016254765785,316.7515611561843,0.206816651924508,2.571273641688688,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,5301.731548995614,0.33,0.33,-0.002,342.0916860486791,2.186858693076972,369.7278442382813,12240.3232421875,-782.61767578125,eta_4_x,0.0,2.903549647570105,369.7278442382813,5149.103515625,-782.61767578125,eta_3_top,0.0
750,750,9682.013007622918,17683.296427341153,620.447774769519,934.8533996654704,4015.411308421037,13.38041430612176,15.877295883057707,21.432401639377325,399.1127376382974,23.628178660936435,20.915813743024533,328.42500616315374,28.06685719564016,301.9665603832416,0.4623862643698266,-45.376612237274166,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,17683.296427341153,0.33,0.33,-0.002,326.12388521390085,2.206079168950157,308.2959289550781,5546.353515625,-572.7210083007812,eta_1_x,0.0,1.7530664798891744,308.2959289550781,8442.158203125,-572.7210083007812,eta_3_bot,0.0
751,751,10559.55646645888,10993.555940848835,504.972478464524,630.4390737009157,1974.578059458157,21.98542673902937,17.827474441245634,14.051337552512525,401.6660886819225,16.775639555419243,25.84378338137762,201.91332443540747,46.84799585738086,386.7463525743302,0.3780917732141228,-4.055012302611948,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,10993.555940848835,0.33,0.33,-0.002,417.6860607802767,1.7261034354220903,255.55325317382807,230.8096466064453,-457.998291015625,eta_4_x,0.0,1.681166513765463,3883.426513671875,4639.712890625,-457.998291015625,eta_3_top,0.0
752,752,14730.742183061857,18667.16268831013,511.13990259979954,620.3342980789168,2356.2505754535878,14.824909137483472,18.692023539731714,11.795803275197027,119.92164675100688,22.19062502058144,19.540229726335195,294.12063497874794,36.79306155493661,376.9170316300788,0.8253240652477346,25.654880571413877,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,18667.16268831013,0.33,0.33,-0.002,407.07039416048514,1.784194593925833,18398.9140625,266.88800048828125,-675.4583740234375,eta_4_x,0.0,1.7065228392703498,18398.9140625,6109.27880859375,-464.6726379394531,eta_3_top,0.0
753,753,16064.268804385663,19087.20474430811,681.9360893742842,1090.6198708305174,2857.739837503051,25.759955058312997,17.588947259939868,14.016968530065164,104.37391039321132,22.7222134904435,24.80983271654364,458.92373843537234,47.6844774653269,361.5569080769753,0.777935065515066,-35.6179621382046,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,19087.20474430811,0.33,0.33,-0.002,390.4814607231333,2.2532211098133184,7540.7001953125,14625.5751953125,-634.0809326171875,eta_4_x,0.0,4.972153466482713,9115.3935546875,7976.7099609375,-634.0809326171875,eta_3_top,0.0
754,754,6854.010293744886,19618.41309836479,272.85384379413256,692.3947566219425,3445.8701086933747,19.825716457132348,19.780409754708295,26.17263957661677,427.4337063897325,25.87659403634215,10.323664716361977,425.85821037240754,36.4452823629321,407.5696746992605,0.3093934347720978,-35.02780358945961,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,19618.41309836479,0.33,0.33,-0.002,440.17524867520143,1.646881439412977,3408.0546875,2879.221435546875,-225.4010009765625,eta_1_x,0.0,1.3312288586578307,3875.28125,3282.39453125,-225.4010009765625,eta_3_top,0.0
755,755,16784.711233863003,18830.10683274201,877.9648550063189,457.0968090060314,3051.0208183112363,29.333564249495357,24.306920475701844,17.246264985248843,192.2509159880182,15.790696203179229,16.751055205712973,254.8336230599904,25.279038170283627,394.0108951626905,0.5764597196879558,-43.60436283627985,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,18830.10683274201,0.33,0.33,-0.002,425.53176677570576,1.6916261959368637,980.1552124023438,16145.947265625,-1090.7347412109375,eta_4_x,0.0,0.6567048038972019,262.6318054199219,16145.947265625,-1672.0323486328125,eta_3_bot,22.0
756,756,9864.94396046072,15204.847714239686,1168.5462697234163,535.1171820019057,5035.9102793568,15.556978372777266,28.706633491999355,14.875915821892086,489.4410809129156,10.755436407606338,26.2962293309955,462.10446989790574,49.72619806781429,358.3833033079771,0.610266742351969,34.97287792595591,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,15204.847714239686,0.33,0.33,-0.002,387.0539675726153,1.9335724575810709,14931.7294921875,5000.08935546875,-1116.61083984375,eta_1_x,0.0,5.258872232384538,14931.7294921875,9105.078125,-1823.8758544921875,eta_3_bot,0.0
757,757,16172.526451948605,19594.298726264868,809.2687248945758,1079.026263063863,2365.365298343246,12.97248273045574,15.72576370477201,15.962152193635903,154.66057155329307,9.907202760096988,26.759396060166388,185.94795245955825,25.621876451824768,366.3707285015949,0.6844281368251978,31.39153909740052,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,19594.298726264868,0.33,0.33,-0.002,395.6803867817225,1.8209950987493824,19125.01171875,8040.556640625,-761.6646728515625,eta_1_x,0.0,0.8398501664607437,19125.01171875,7052.943359375,-761.6646728515625,eta_3_top,4.0
758,758,10388.774723072209,13615.879009561546,420.3070645737952,591.4839982707948,3552.849241566163,28.11161271143472,24.233712536277817,25.9498599858514,189.47760114820773,27.24355741428236,20.65444728366035,425.0937465427579,25.7286003996108,332.01995978143884,0.7079436059382278,30.717432769637647,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,13615.879009561546,0.33,0.33,-0.002,358.581556563954,2.074016119738086,13371.3017578125,246.45166015625,-1344.9813232421875,eta_4_x,0.0,2.2038591925937454,13371.3017578125,5219.1787109375,-373.6062927246094,eta_3_top,0.0
759,759,9299.400967776104,6830.904502531923,931.7242387028468,324.8520198393799,3423.8963586187792,19.7049140373709,13.405539950180692,19.534928232527317,185.9346579531648,10.316121098293,13.96384579030115,437.00278660715225,46.27539847016025,369.2345941685904,0.8436253652914268,20.087645092608597,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,6830.904502531923,0.33,0.33,-0.002,398.7733617020777,1.9015798380772968,158.78929138183594,8852.7294921875,-2766.67626953125,eta_1_x,0.0,6.248141930643278,6667.3037109375,3885.644287109375,-865.1724853515625,eta_3_top,0.0
760,760,14407.352643103775,6788.35810783685,628.7105601214835,1045.927410493165,4150.22047183514,20.749453295350065,22.433138661302984,10.849417495538097,353.3682051413156,22.14490702226049,28.676511181960024,346.4739805023252,32.11455634114952,382.6124047877842,0.5973257122565498,-46.544042599277134,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,6788.35810783685,0.33,0.33,-0.002,413.221397170807,1.7627132725668289,6544.48486328125,7117.85205078125,-585.3511962890625,eta_1_x,0.0,2.1074748191642807,6544.48486328125,6243.5732421875,-585.3511962890625,eta_3_top,0.0
761,761,12611.245010642122,9806.629043481817,475.71317234910737,1078.0410983364172,2782.8404095616997,25.69581761166435,22.26655781641061,22.52258046881366,368.9342236245399,10.42966534528524,26.532496764144213,127.02693483933524,39.24119275262022,399.7914393193653,0.2731705504526346,-8.926055338833724,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,9806.629043481817,0.33,0.33,-0.002,431.77475446491457,1.6699704433204643,227.96226501464844,268.09771728515625,-428.141845703125,eta_4_x,0.0,0.872075817366644,227.96226501464844,6143.92822265625,-428.141845703125,eta_3_top,4.0
762,762,13577.931091103106,3316.246220033458,650.3240348401647,1089.2523795722195,2819.6160641134875,13.10065589105733,18.778947868454384,16.326942015684,153.38135756783888,27.430437496152585,14.08372548833194,441.31119517623983,44.63891636416744,388.7604677582728,0.3229358583364828,20.40739020603649,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,3316.246220033458,0.33,0.33,-0.002,419.8613051789346,1.7676421368599229,3077.972412109375,5835.75341796875,-603.0277709960938,eta_1_x,0.0,2.7668568265504967,3077.972412109375,6652.92529296875,-603.0277709960938,eta_3_top,0.0
763,763,6442.930193862803,19596.296547999093,297.42226274379215,1059.0123538806909,2784.0114889831725,17.945746440619136,24.412497196044107,27.77419545398042,363.3275939853257,13.3301288347415,22.86862772509985,464.2750943905043,42.3883505743352,376.4938017466863,0.8907001286982794,-2.39611079735948,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,19596.296547999093,0.33,0.33,-0.002,406.6133058864213,1.874972731271599,18106.611328125,2515.815673828125,-249.83470153808597,eta_1_x,0.0,3.388926054175098,17273.76953125,2515.815673828125,-249.83470153808597,eta_3_top,0.0
764,764,10776.726394931236,13923.651821908928,320.6384263560918,424.6072002422216,2443.1231339665146,29.494851685706944,25.015483729654598,16.592920459853612,399.9458340813548,27.203146158835427,22.915082336002207,416.05865521016295,41.45235039336073,436.9941441987767,0.2299128809808717,-41.90895303057869,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,13923.651821908928,0.33,0.33,-0.002,471.9536757346789,1.5807219797241394,194.1993103027344,673.5679931640625,-273.1364440917969,eta_4_x,0.0,2.325373720247967,194.1993103027344,4990.10888671875,-273.1364440917969,eta_3_top,0.0
765,765,16934.661587777216,10877.59611294878,597.090340521925,868.6811402790058,3520.460810100368,27.1993557744964,28.537144542650235,29.24001384394941,389.6679741109251,29.78068672327784,27.772600005523103,237.7076147259792,39.28830746809916,340.76552641396216,0.5492599938090944,43.94253520002624,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,10877.59611294878,0.33,0.33,-0.002,368.0267685270792,1.9514666049510407,10617.076171875,6955.96875,-549.3231201171875,eta_1_x,0.0,0.6816322122633155,10617.076171875,7744.40283203125,-549.3231201171875,eta_3_top,36.0
766,766,12630.01825376266,4053.858633961872,661.3992048684948,1155.6373846644362,3663.633420608366,11.525752360051063,23.701358971673955,16.009389528789125,341.1141602323004,25.30782290102811,17.967775444183168,172.83124316924133,33.728297897375015,419.2252827313405,0.8701187909586505,13.581415675336585,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,4053.858633961872,0.33,0.33,-0.002,452.76330534984777,1.6532783571039655,3762.58740234375,4198.765625,-615.7854614257812,eta_1_x,0.0,4.238343033078077,3762.58740234375,9981.2041015625,-615.7854614257812,eta_3_bot,0.0
767,767,16267.302627189409,7942.373946007588,792.4845801297394,905.4774609598836,2997.97320223784,16.583445684444545,20.17409908318696,11.633877963302217,302.70351221075265,23.273437948384963,13.13964279983641,133.29829539870153,27.113723896400423,310.98319809784573,0.634563454824826,-46.812348572877625,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,7942.373946007588,0.33,0.33,-0.002,335.86185394567343,2.127500367238585,7657.04248046875,8183.498046875,-746.54345703125,eta_1_x,0.0,0.3551533932002202,4208.41455078125,7178.3271484375,-746.54345703125,eta_3_top,96.0
768,768,8588.206992724141,11479.651530575027,961.7442267274108,363.1290749732238,4272.749958768583,24.19680640900208,28.156248006373406,28.811160613505205,450.7173875128348,19.02432461722823,15.489106373867273,482.105832544056,39.08798041522688,405.7497712710443,0.2636217265800415,8.638655809032237,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,11479.651530575027,0.33,0.33,-0.002,438.2097529727279,1.7060496059006436,200.1396484375,8090.36865234375,-1517.76318359375,eta_4_x,0.0,4.786160142571826,3588.145263671875,8090.36865234375,-1517.76318359375,eta_3_bot,0.0
769,769,10846.296999369384,10636.53276592802,499.8838505616273,554.8010130782123,5001.452564974489,12.882831736865164,12.630968105406373,12.533046375162616,144.53030507498852,23.55079432887528,22.01378776240361,232.1700172468188,33.142259020767526,380.1959671305525,0.6050049947911753,34.997195311574444,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,10636.53276592802,0.33,0.33,-0.002,410.6116445009967,1.7528431278150445,10381.7861328125,4809.0458984375,-452.27587890625,eta_1_x,0.0,0.8608405647998911,10381.7861328125,5482.4501953125,-452.27587890625,eta_3_top,12.0
770,770,13463.63924805437,16892.571098207027,331.12490415231053,1202.6541842889108,4530.452310761956,25.3204204210952,18.73713788252901,25.392211080929656,209.29870883899147,22.015155065085768,26.479910965240396,353.2991167126119,40.727251027057946,410.51413848626254,0.8760065217282303,19.91600574662268,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,16892.571098207027,0.33,0.33,-0.002,443.3552695651636,1.623543226524611,16690.28125,171.00936889648438,-283.82135009765625,eta_4_x,0.0,0.5961582542243582,16690.28125,5889.810546875,-283.82135009765625,eta_3_top,38.0
771,771,11454.353658370524,6341.171716636259,660.7394408149977,436.1862922509287,4052.406275360156,27.28930418520348,26.603502745404334,12.483650234640814,342.61179638961323,14.08746883524199,12.348013343972976,151.35731278901994,29.83497787777116,347.1093296858917,0.3767190707349276,5.466977661669918,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,6341.171716636259,0.33,0.33,-0.002,374.878076060763,1.9132261704288187,221.10772705078125,10847.2294921875,-1188.084228515625,eta_4_x,0.0,0.5302222235664772,2917.772216796875,10847.2294921875,-802.0407104492188,eta_3_bot,120.0
772,772,14620.22998598226,13877.259134014756,787.0112353424886,1066.1341330388836,2826.938518197887,16.975326214943223,21.01166087910003,21.879875206159817,281.6811328954167,26.353126248576203,18.522062812713106,118.72718798801657,32.4288313750185,309.7380979273873,0.813351459627987,-1.3284914001577184,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,13877.259134014756,0.33,0.33,-0.002,334.5171457615783,2.2550782358535013,13378.71484375,8594.310546875,-739.3135986328125,eta_1_x,0.0,3.3864373696012104,13378.71484375,13081.4833984375,-739.3135986328125,eta_3_bot,0.0
773,773,11143.532646241209,6156.886072562456,555.2800218030825,912.655399493748,3598.4095747192223,27.11572655210516,26.70341724095428,18.32835018609746,280.86563643017223,20.70523125291648,10.44518311262046,311.967194808372,35.99871040767183,313.9656731564924,0.8147943928816269,9.540456941563445,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,6156.886072562456,0.33,0.33,-0.002,339.0829270090118,2.2788362181126107,5935.6982421875,4780.7197265625,-508.0221557617188,eta_1_x,0.0,3.431510813835525,5935.6982421875,5450.1572265625,-508.0221557617188,eta_3_top,0.0
774,774,16913.816744169977,18839.97077329986,625.5334360369061,671.3107782849623,4022.8154906925015,24.350672927689946,15.660582857641469,20.566311269810665,147.04890586219832,24.323895070133755,23.020101230486155,474.96250039921546,26.026267020771893,334.3647337856246,0.5192700473353882,-47.00710953411784,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,18839.97077329986,0.33,0.33,-0.002,361.11391248847457,1.9878491011609047,328.4618225097656,284.99041748046875,-906.0731201171876,eta_4_x,0.0,0.5020155928749945,328.4618225097656,7589.8544921875,-578.3233642578125,eta_3_top,46.0
775,775,12250.01357761602,5785.60604178718,844.5788753605229,569.4636712270611,4720.340023382592,10.602471999741049,30.01451601082389,10.638278025419066,159.85931381395696,15.825738345925318,22.91043387278104,406.5309791430118,26.700303916542783,411.0519813408885,0.4679673465869044,-42.16167412848146,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,5785.60604178718,0.33,0.33,-0.002,443.93613984815966,1.7585734607983845,201.73599243164065,6222.421875,-797.6578369140625,eta_1_x,0.0,4.762299813033957,201.73599243164065,11431.4091796875,-2073.107666015625,eta_3_bot,0.0
776,776,16281.343399593394,7230.27986092826,932.341416677296,949.438886340762,3972.8856930677775,23.528197542867023,24.76355914239938,26.54704996515633,480.0442448015056,12.455095852347435,24.73098624116607,489.6456842395261,47.25221947233636,336.947011562835,0.139685136129133,47.528674634953504,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,7230.27986092826,0.33,0.33,-0.002,363.9027724878618,1.9820005848646407,504.2194519042969,14893.7021484375,-3871.23291015625,eta_1_x,0.0,2.2483167182596904,504.2194519042969,5610.330078125,-884.529052734375,eta_3_top,0.0
777,777,2609.05367937143,14158.850550996089,217.93904911027008,237.70603510607117,4007.78765361352,12.57026519071956,23.911728149349965,9.84079049041369,394.69501026252266,21.785371792296456,26.303448341666687,178.81555561417,40.59757686601381,435.0157399879385,0.4937525766689167,-15.751388176131506,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,14158.850550996089,0.33,0.33,-0.002,469.8169991869736,3.3614154642043124,6548.0029296875,2288.662353515625,-180.03660583496094,eta_4_x,0.0,5.184053537981289,7132.05615234375,68.80963897705078,-4085.98095703125,eta_3_bot,0.0
778,778,15565.038717124877,6031.1652815226425,826.0319925957768,576.7167196030383,3730.7548786565008,10.590018419674522,13.459804947767314,19.816681293170607,166.68298889001673,29.758357020972785,11.778134018426233,231.85535019572347,40.963535333527965,415.3212299682356,0.8340738612278262,33.86516303666647,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,6031.1652815226425,0.33,0.33,-0.002,448.5469283656945,1.4979513529743302,210.2982482910156,7003.79541015625,-780.9757080078125,eta_1_x,0.0,0.0537347431702433,784.84375,14735.2724609375,-3585.810302734375,eta_3_top,144.0
779,779,13634.648127449704,12671.012212041103,501.5474336247501,1120.091928987366,3113.273521792684,19.817340860314616,25.24586854174186,27.06320906222158,336.5544624831701,24.722466378762363,24.96355805079913,418.2329275877512,41.87284346051274,408.9280041552829,0.2340399358521931,-40.92329583032843,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,12671.012212041103,0.33,0.33,-0.002,441.6422444877056,1.7668104325940794,294.54693603515625,290.9100341796875,-453.781005859375,eta_4_x,0.0,3.911551181830229,1688.358154296875,290.9100341796875,-453.781005859375,eta_3_bot,0.0
780,780,17619.371367633154,19644.53439741296,956.2224768364852,1048.2273633413129,4493.965801766469,20.150130179283057,24.40670672563749,24.468980615863803,418.0235644442308,20.084249742162108,17.306047662775278,400.1973913546215,35.506800715222525,334.0829354863313,0.3532535497600286,-16.23884751380452,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,19644.53439741296,0.33,0.33,-0.002,360.8095703252378,1.9418222707383683,1704.247314453125,16099.44140625,-2125.834228515625,eta_4_x,0.0,0.2236021606744996,456.6517028808594,16099.44140625,-4280.57666015625,eta_3_top,288.0
