,ID,L,b1,t_p,t_w,h_w,d1_plate,d4_plate,d2_plate,s_plate,d1_walls,d4_walls,s_walls,fcc,fsy,s,beta,ecu,fsu,b2,alpha_l,l_sec,b_sec1_b1,b_sec2_b1,b_sec1_b2,b_sec2_b2,h_S1_3,h_S7_9,h_v,l_v,left_p,right_p,h_b,b_b,esu,h_G,gamma_E,phi_k,q_Gl,b_Bs,Q_k,withMPCs,offsetmodeling,mesh_size_factor,oo,uu,d3_plate,d2_walls,d3_walls,eta_min_s,x_s,y_s,z_s,Location_s,GP_count_s,eta_min_c,x_c,y_c,z_c,Location_c,GP_count_c
1885,1459,2845.9404182020844,4575.923058805545,900.5653506622126,615.2088640534486,3205.005159653221,27.69819788831665,16.39399329661283,26.702231436781737,128.74786366839766,16.869574606843685,14.552887159881005,213.76442982003087,31.210130606699018,401.1052713780775,0.4850969442610403,2.1738269329493747,-0.002,433.1936930883237,4575.923058805545,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,13.93487033270497,4247.140625,260.2806701660156,-3882.062744140625,eta_4_x,0.0,40.26505986214005,319.1121826171875,260.2806701660156,-3882.062744140625,eta_3_bot,0.0
1886,1460,11178.389790534133,7144.280026431398,901.4540924999584,368.3878489721956,3516.6722910524613,19.37270472971085,21.756062927189056,20.717137910244382,128.38754944056012,16.920202826580685,13.11421215004974,359.30135892006217,39.72497691038745,387.2322686485633,0.5880363079882861,-49.524361344379976,-0.002,418.2108501404484,7144.280026431398,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,1.820227730602753,166.07408142089844,136.66000366210938,-1359.08349609375,eta_4_x,0.0,5.6868233541871085,166.07408142089844,5210.8251953125,-843.2957763671875,eta_3_top,0.0
1887,1460,11178.389790534133,7144.280026431398,901.4540924999584,368.3878489721956,3516.6722910524613,19.37270472971085,21.756062927189056,20.717137910244382,128.38754944056012,16.920202826580685,13.11421215004974,359.30135892006217,39.72497691038745,387.2322686485633,0.5880363079882861,-49.524361344379976,-0.002,418.2108501404484,7144.280026431398,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,1.820227730602753,166.07408142089844,136.66000366210938,-1359.08349609375,eta_4_x,0.0,5.6868233541871085,166.07408142089844,5210.8251953125,-843.2957763671875,eta_3_top,0.0
1888,1461,14109.503796943847,14334.191716825811,292.4374307165375,625.6331972823284,4059.173695694453,16.374304884180663,26.95274960438972,22.01602552205283,446.3043207985981,21.80305259766488,11.894337583477984,261.94334465408485,35.54565409086712,397.589367168437,0.288063178179981,31.47482421224835,-0.002,429.396516541912,14334.191716825811,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,
1889,1462,7339.792001559696,10170.63797679551,966.1040162464265,723.977063372507,3686.929152453422,22.47037787613162,19.091452345592767,24.69267127088637,405.0440147614876,22.88951519984533,25.890691585619145,382.88433723317655,45.122832385828175,357.64134079698056,0.8473942330551101,36.67059194046007,-0.002,386.25264806073903,10170.63797679551,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,6.090700030256062,9805.255859375,5754.88916015625,-918.5906982421876,eta_4_x,0.0,32.670839727558686,9805.255859375,3070.232421875,-918.5906982421876,eta_3_top,0.0
1890,1462,7339.792001559696,10170.63797679551,966.1040162464265,723.977063372507,3686.929152453422,22.47037787613162,19.091452345592767,24.69267127088637,405.0440147614876,22.88951519984533,25.890691585619145,382.88433723317655,45.122832385828175,357.64134079698056,0.8473942330551101,36.67059194046007,-0.002,386.25264806073903,10170.63797679551,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,6.090700030256062,9805.255859375,5754.88916015625,-918.5906982421876,eta_4_x,0.0,32.670839727558686,9805.255859375,3070.232421875,-918.5906982421876,eta_3_top,0.0
1891,1463,17793.602371116573,12015.615815447629,817.5763224386004,443.01534262044765,3908.037682689684,15.431072571428505,18.117320500028136,26.462701501132532,458.9986853428242,10.696958136807014,13.548025806744478,319.6294062078882,43.24555152207871,412.453546267904,0.600342427179516,-13.450811959965222,-0.002,445.4498299693364,12015.615815447629,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,
1892,1464,12751.447830253492,9759.104778795989,464.2480498771124,1065.7839625341617,2811.9621073933504,25.651495935806057,22.622214402010783,22.462785517187537,374.3804109940496,10.457139483931744,26.560203771267208,125.40228686830412,39.16854478554555,400.79883498828417,0.2684673915501265,-9.595855178123422,-0.002,432.8627417873469,9759.104778795989,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,1.665749760229908,226.857666015625,271.641845703125,-416.63287353515625,eta_4_x,0.0,0.7596987105718673,226.857666015625,6225.146484375,-416.63287353515625,eta_3_top,6.0
1893,1465,7549.197625581682,4720.510737089704,297.6222489460053,995.557987338457,2925.149277303667,17.869518136649845,11.814397744394386,12.10284454061195,239.0165376551383,15.881387138534247,20.70906300185401,168.2907604896197,48.4359729008432,413.88427611566505,0.6852469503042516,0.2189302843754603,-0.002,446.9950182049183,4720.510737089704,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,1.6140310454366278,4550.92578125,152.34410095214844,-251.83421325683597,eta_4_x,0.0,1.8548562010161191,4550.92578125,3491.232421875,-251.83421325683597,eta_3_top,0.0
1894,1466,3895.906932596952,17697.021605354705,1000.831238601021,448.7568972204548,2986.1373941401807,25.31373408554073,28.3195552697462,17.440613253968174,205.48407494080567,19.686720592629644,27.83919487138906,473.7393659808174,29.9481455041413,372.724872589244,0.4599530436138334,-15.795168024220835,-0.002,402.5428623963835,17697.021605354705,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,22.72546645054977,9097.19921875,177.14088439941406,-2786.98779296875,eta_1_x,0.0,35.278136295052626,7929.19580078125,177.14088439941406,-2200.812255859375,eta_3_top,0.0
1895,1466,3895.906932596952,17697.021605354705,1000.831238601021,448.7568972204548,2986.1373941401807,25.31373408554073,28.3195552697462,17.440613253968174,205.48407494080567,19.686720592629644,27.83919487138906,473.7393659808174,29.9481455041413,372.724872589244,0.4599530436138334,-15.795168024220835,-0.002,402.5428623963835,17697.021605354705,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,22.72546645054977,9097.19921875,177.14088439941406,-2786.98779296875,eta_1_x,0.0,35.278136295052626,7929.19580078125,177.14088439941406,-2200.812255859375,eta_3_top,0.0
1896,1467,12342.903107140914,6312.936494975563,708.4096096093806,236.45573714708905,4704.358364860037,11.853912365844035,22.16098737158569,19.734088856859,492.214604118838,18.531603224203472,10.63409692764311,425.0994533081388,49.53051670132399,398.70661662794623,0.5081785901450719,-38.91410953108164,-0.002,430.603145958182,6312.936494975563,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,
1897,1467,12342.903107140914,6312.936494975563,708.4096096093806,236.45573714708905,4704.358364860037,11.853912365844035,22.16098737158569,19.734088856859,492.214604118838,18.531603224203472,10.63409692764311,425.0994533081388,49.53051670132399,398.70661662794623,0.5081785901450719,-38.91410953108164,-0.002,430.603145958182,6312.936494975563,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,
1898,1468,15766.19897096654,16730.122801829122,663.5897708102984,1070.300726921953,2838.1265359118856,11.005123772998594,18.292265855520675,25.921368444492582,338.43114549844967,18.175980839255704,24.81168385969568,354.8007901177674,32.277259411920284,431.8096194251532,0.3958172337293182,-47.76532446457047,-0.002,466.3543889791655,16730.122801829122,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,
1899,1469,17182.86887559168,18511.70791932263,809.664909665226,1085.4440026498391,2523.654692840372,19.96063421040578,20.292943317333165,26.74892883339992,413.8499545316237,25.218988347227565,14.538626194532746,331.14609012821995,34.774435986523315,408.54289441699154,0.5369578046801967,19.20809756788637,-0.002,441.2263259703509,18511.70791932263,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,1.6005685613419809,18068.349609375,7522.06103515625,-762.0375366210938,eta_1_x,0.0,0.1335241700795642,14759.0791015625,7522.06103515625,-762.0375366210938,eta_3_top,180.0
1900,1470,2462.288272001012,14704.644386843767,376.8170174721041,893.6126266743254,3982.7925182710665,17.636495398067158,26.2955274688561,14.3115270830925,448.9341947092814,27.452595146025885,23.901590484077158,495.783180416342,28.820207062303044,385.0646017630993,0.8535200852427741,-38.90861326649477,-0.002,415.8697699041472,14704.644386843767,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,14.9155793404999,14493.3369140625,390.9555358886719,-4081.861083984375,eta_4_x,0.0,40.40256579764772,14493.3369140625,1160.4080810546875,-329.71490478515625,eta_3_bot,0.0
1901,1471,9553.886324190906,17366.9399782236,552.4828046597017,560.6986583704896,4541.25087513856,11.13321816069868,16.288361493630845,25.119674662450212,281.0186738868455,18.027004590086968,28.57323265101373,339.5620169511012,49.926764760952025,383.96183840462,0.3517521408607083,33.40508773474498,-0.002,414.6787854769897,17366.9399782236,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,1.7605100794279205,7466.6435546875,4173.51171875,-508.2841796875,eta_1_x,0.0,5.0169935697013335,8293.8544921875,3290.834228515625,-508.2841796875,eta_3_top,0.0
1902,1472,2398.848138755356,5125.706637829704,877.2906752795926,1162.5438136918683,3903.1555080130606,11.019593008232588,14.350470032750955,23.42999340375108,393.1029479615799,22.897832007824107,11.242976721184986,352.52390920135963,49.79637328805567,301.11817063727284,0.6103695345384652,-42.886620807146834,-0.002,325.2076242882547,5125.706637829704,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,9.8732891567097,4757.42236328125,537.1246948242188,-4508.2509765625,eta_4_x,0.0,86.05264063185058,4757.42236328125,914.5403442382812,-833.4261474609375,eta_3_bot,0.0
1903,1473,3887.95520871547,9049.71707319954,759.6425245907092,1178.724913713315,3899.369739605558,10.055734938676416,11.428753782876836,28.821241097666995,327.8184499803099,21.690403928123715,27.14983930822344,220.0567776501048,32.573198942768414,430.9171630590389,0.1653786544411975,-20.68505400115032,-0.002,465.390536103762,9049.71707319954,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,19.204129794350717,315.5509338378906,2004.1181640625,-719.6613159179688,eta_4_x,0.0,81.3688491795672,315.5509338378906,515.692138671875,-4387.0810546875,eta_3_bot,0.0
1904,1474,11786.240238130697,7508.321373322343,607.1331275212613,975.3313716927383,4636.6135423731175,16.08245853364613,16.43268702120734,17.853509845332177,369.354784191394,26.748721033680837,28.974910094455627,149.73775605948478,47.21424111905709,401.5488812190862,0.4695163561896129,-23.12498377522032,-0.002,433.6727917166131,7508.321373322343,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,1.659909195573418,261.8046569824219,5759.14990234375,-559.5148315429688,eta_1_x,0.0,0.9820939238792524,261.8046569824219,5051.75927734375,-559.5148315429688,eta_3_top,2.0
1905,1474,11786.240238130697,7508.321373322343,607.1331275212613,975.3313716927383,4636.6135423731175,16.08245853364613,16.43268702120734,17.853509845332177,369.354784191394,26.748721033680837,28.974910094455627,149.73775605948478,47.21424111905709,401.5488812190862,0.4695163561896129,-23.12498377522032,-0.002,433.6727917166131,7508.321373322343,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,1.659909195573418,261.8046569824219,5759.14990234375,-559.5148315429688,eta_1_x,0.0,0.9820939238792524,261.8046569824219,5051.75927734375,-559.5148315429688,eta_3_top,2.0
1906,1475,16744.20088461471,10384.451780943737,282.54944448383515,210.36152007964603,3233.483597559476,18.05216845298625,22.22412926460744,15.177434102485012,149.2142433596865,27.42705546051217,27.955459346451292,129.1247519135572,35.21562658528257,366.6661899172431,0.8846935754434445,8.554678101266823,-0.002,395.9994851106226,10384.451780943737,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,
1907,1476,16334.457132913098,17109.72206651907,968.3969441890932,548.3727619933753,2750.096208661653,17.06377923918064,22.129208891386863,22.19442840046081,123.3861582622339,28.48604756060756,13.96040943443994,198.8912148467705,42.59306177481031,362.3995847544488,0.1325047914319166,-13.508290411745854,-0.002,391.3915515348048,17109.72206651907,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,1.8404050286443887,298.2960510253906,15559.58203125,-1684.1448974609375,eta_4_x,0.0,1.544888218572953,298.2960510253906,15559.58203125,-3526.708984375,eta_3_top,0.0
1908,1477,13911.226748698457,13750.261821473312,1043.537342241873,630.6687778818666,2243.816258865502,17.677460359102,10.21429923005532,25.12862529596825,138.103815486744,16.36863166708696,20.5775936183918,347.4205567642769,49.507396885068246,350.1062790874785,0.1090575054868042,-1.0317748185795423,-0.002,378.11478141447685,13750.261821473312,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,1.9209903543208515,319.6349792480469,13000.921875,-2703.37158203125,eta_2_x,0.0,2.3877701849597828,319.6349792480469,6205.78515625,-993.0435791015624,eta_3_top,0.0
1909,1478,5109.343188829911,12034.058570322157,593.2029218649714,571.9534151324616,2534.3572750941835,22.43288411854605,15.62118305906342,16.62717725169545,234.17799576366252,27.74507083794717,12.79785898024048,118.8640062032987,49.03737387696977,408.5094748749052,0.3015104143557254,12.17286696132193,-0.002,441.19023286489767,12034.058570322157,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,13.433667984621833,4250.9794921875,2714.03759765625,-543.7693481445312,eta_1_x,0.0,37.84328618246267,4250.9794921875,1823.3524169921875,-543.7693481445312,eta_3_top,0.0
1910,1479,5678.229816904759,10860.407821933812,555.1501416205984,277.5174001304287,2525.3278229025764,19.339098827047252,11.976292433234462,14.927012335943584,247.8787190671753,14.755096355437615,18.849265425984004,490.4911990823263,43.80631765049654,341.82244923961554,0.6086369302467715,22.98544361953701,-0.002,369.1682451787848,10860.407821933812,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,2.101663758349146,8062.44189453125,5308.2060546875,-883.7743530273438,eta_4_x,0.0,6.454205059883589,9227.3271484375,5308.2060546875,-643.2046508789062,eta_3_bot,0.0
1911,1479,5678.229816904759,10860.407821933812,555.1501416205984,277.5174001304287,2525.3278229025764,19.339098827047252,11.976292433234462,14.927012335943584,247.8787190671753,14.755096355437615,18.849265425984004,490.4911990823263,43.80631765049654,341.82244923961554,0.6086369302467715,22.98544361953701,-0.002,369.1682451787848,10860.407821933812,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,2.101663758349146,8062.44189453125,5308.2060546875,-883.7743530273438,eta_4_x,0.0,6.454205059883589,9227.3271484375,5308.2060546875,-643.2046508789062,eta_3_bot,0.0
1912,1480,9135.984909290744,17884.285610603252,845.528121692757,274.2765348280827,2590.828068671381,14.140058146044275,17.234143523304137,20.75425897531222,327.2757654722126,25.45085220659943,10.91643443482139,292.9285266327303,38.70066067408393,315.3006774684498,0.5481868035264108,-44.62432831304977,-0.002,340.5247316659258,17884.285610603252,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,
1913,1481,5236.723847216825,4070.5439057393096,820.8587561500325,1063.1342260842007,4132.034094973827,20.981245862992107,23.196710766309277,29.73626345341046,175.46553762704536,25.66698101916691,16.08947239988569,230.3345006424047,37.59981032794406,340.39661282833526,0.5299566898477213,42.6278295354024,-0.002,367.6283418546021,4070.5439057393096,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,20.238612383550365,283.8682556152344,485.3438720703125,-3877.478515625,eta_4_x,0.0,59.9445859340031,3778.073486328125,485.3438720703125,-3877.478515625,eta_3_bot,0.0
1914,1482,2150.824226977421,15022.25019122122,827.3277356275477,1128.9570323257776,2716.2399829339543,15.009169313450837,11.357156794041044,19.757204780116687,173.3004678134789,29.42728395773141,17.318566352417594,341.0437612183462,30.21110205149816,342.59895813628134,0.1168512313249829,26.67980715414342,-0.002,370.0068747871839,15022.25019122122,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,34.92150816011146,523.8048095703125,755.9131469726562,-781.9946899414062,eta_4_x,0.0,141.23281103127698,523.8048095703125,499.03173828125,-3354.14501953125,eta_3_bot,0.0
1915,1483,7764.377036949701,8936.46120298585,233.4226312555886,1143.92853382205,4732.235362629085,11.39215118746658,19.63061297881366,29.237351692161504,124.82393861139448,19.772648512113328,24.683999273717824,429.252656262619,40.98954857243497,377.8619754854515,0.466636361382398,-41.94456321929639,-0.002,408.09093352428766,8936.46120298585,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,1.7637653812032514,124.6406707763672,3191.303466796875,-188.961181640625,eta_1_x,0.0,0.6758703700658432,124.6406707763672,430.76409912109375,-188.961181640625,eta_3_bot,36.0
1916,1483,7764.377036949701,8936.46120298585,233.4226312555886,1143.92853382205,4732.235362629085,11.39215118746658,19.63061297881366,29.237351692161504,124.82393861139448,19.772648512113328,24.683999273717824,429.252656262619,40.98954857243497,377.8619754854515,0.466636361382398,-41.94456321929639,-0.002,408.09093352428766,8936.46120298585,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,1.7637653812032514,124.6406707763672,3191.303466796875,-188.961181640625,eta_1_x,0.0,0.6758703700658432,124.6406707763672,430.76409912109375,-188.961181640625,eta_3_bot,36.0
1917,1484,14350.52541003685,4113.499182787226,738.7393271495533,356.5030182730919,4430.806266910524,10.399833940283466,26.68455150790806,27.678925880427148,145.5970615203488,17.349345827100322,19.49303564147957,450.0595318046816,41.40978991779584,340.1986710169232,0.5705899836431912,-5.233162591001381,-0.002,367.414564698277,4113.499182787226,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,
1918,1485,5779.774147650822,8006.689261659021,836.161607493944,700.2894270487495,3948.9031860174873,28.814597731666023,11.31743064987046,21.22955568380926,350.5113876098537,19.207526582723617,24.43964465460975,424.4170901690954,43.53982518526837,423.60410612314377,0.4144520722483175,47.058323829496,-0.002,457.4924346129953,8006.689261659021,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,10.94876883570345,5572.05712890625,4725.255859375,-782.2156982421875,eta_4_x,0.0,44.94243087853655,7719.046875,4776.8173828125,-1863.91455078125,eta_3_bot,0.0
1919,1486,6628.615373463448,18804.448525620144,613.5362928658685,858.2373986099259,3217.08217282692,20.598848214027782,21.1455845459342,12.87764921551898,168.4393340306506,26.901136787784647,29.9158392761446,157.12863222574282,34.74589674460243,322.1999972246373,0.5256647149296031,5.973532750495025,-0.002,347.97599700260827,18804.448525620144,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,8.917038856252615,10531.7265625,5019.470703125,-566.3411865234375,eta_4_x,0.0,17.403558205335568,9636.0439453125,2677.886962890625,-566.3411865234375,eta_3_top,0.0
1920,1487,6225.555570739754,4551.524296251717,212.10758949887924,794.3717720988951,3561.3079896170684,13.774610929958424,17.19156968585083,13.978940553789638,480.3026726250971,21.36910122757344,16.94721176115963,356.0017837279876,39.43232973135764,326.0069422240619,0.2346138053547717,7.1810110168373456,-0.002,352.08749760198685,4551.524296251717,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,1.98946902682478,105.80359649658205,2537.902587890625,-164.97256469726562,eta_1_x,0.0,0.0476866851454811,105.80359649658205,2893.28125,-164.97256469726562,eta_3_top,234.0
1921,1487,6225.555570739754,4551.524296251717,212.10758949887924,794.3717720988951,3561.3079896170684,13.774610929958424,17.19156968585083,13.978940553789638,480.3026726250971,21.36910122757344,16.94721176115963,356.0017837279876,39.43232973135764,326.0069422240619,0.2346138053547717,7.1810110168373456,-0.002,352.08749760198685,4551.524296251717,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,1.98946902682478,105.80359649658205,2537.902587890625,-164.97256469726562,eta_1_x,0.0,0.0476866851454811,105.80359649658205,2893.28125,-164.97256469726562,eta_3_top,234.0
1922,1488,9683.837382964475,3426.79952477667,770.0614564099166,223.01817245147708,3154.758445511714,10.530571598740796,16.710155745986675,12.80269331094387,177.80328454296478,22.200356863226364,10.929605475079338,289.168392008405,29.15124146907392,334.6765328921008,0.2848691328719972,-27.224588111294658,-0.002,361.45065552346887,3426.79952477667,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,
1923,1489,5943.199854549132,17659.537824662217,602.9068062761587,503.9681574887808,4547.413238823065,15.981708084734912,15.23956491823868,26.2877819519564,223.8346950020408,19.051457395296858,14.366376204237277,411.51285518751774,33.08330558051792,418.7863595783212,0.4910778924961361,48.56581264776037,-0.002,452.2892683445869,17659.537824662217,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,5.025087139925475,11347.4130859375,5249.5732421875,-559.842041015625,eta_4_x,0.0,15.69764639411672,11347.4130859375,1990.351806640625,-559.842041015625,eta_3_top,0.0
1924,1490,5056.343730132157,8870.094040599615,1039.8657182476804,1160.5769575839713,2701.6727955395154,28.64372172061206,15.434281274591944,26.36106682502169,277.93369384643245,15.201682520892238,21.45006832913512,243.33898746799943,31.134587291887804,310.1366560502643,0.8174098249130043,-33.55145306474405,-0.002,334.9475885342855,8870.094040599615,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,31.843201021176057,8232.7734375,2330.251220703125,-992.0557861328124,eta_1_x,0.0,74.17141908128791,8232.7734375,1565.515625,-992.0557861328124,eta_3_top,0.0
1925,1491,5647.989440997991,14770.108875161748,688.0136033368806,815.5056847079927,2414.103497206745,25.64785904365012,13.271825735098057,18.47693334745468,271.3341042237164,23.74683602874177,15.037383054383492,352.0381299188226,26.001919535893748,332.81124353459245,0.8415380626538685,-30.334191460496005,-0.002,359.4361430173599,14770.108875161748,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,15.0519651108089,11068.4716796875,4466.91259765625,-1316.315185546875,eta_4_x,0.0,32.04077524439612,11068.4716796875,1941.93603515625,-640.5643920898438,eta_3_top,0.0
1926,1492,3749.671380539524,8158.912276167551,347.3288197859904,836.8821597814082,4748.757032402787,10.970945759472734,26.62693023243421,20.093316511398296,321.94511913268025,25.26099845571364,17.505123528053243,181.17094736438108,48.91303185490023,434.183414508728,0.6976633148664693,17.231368635143994,-0.002,468.9180876694262,8158.912276167551,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,7.499473131954778,7038.82861328125,1170.50537109375,-303.9127197265625,eta_1_x,0.0,29.277513376074054,6504.96630859375,2154.69873046875,-303.9127197265625,eta_3_bot,0.0
1927,1493,12133.33152751938,3187.3542083444954,800.6615325640659,903.3275988295186,2894.80320571065,27.061746127002237,29.1930110039796,13.036883296863223,115.42106327839826,13.251124094234347,10.469364964264264,109.64131324909226,28.55487845811074,354.15243214522803,0.5503777738154942,-49.19900334031707,-0.002,382.4846267168463,3187.3542083444954,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,3.5250749451358576,222.27720642089844,10825.2666015625,-3493.589599609375,eta_1_x,0.0,8.264607611073648,222.27720642089844,10825.2666015625,-2942.055419921875,eta_3_top,0.0
