,Unnamed: 0,ID,L,b1,t_p,t_w,h_w,d1_plate,d4_plate,d2_plate,s_plate,d1_walls,d4_walls,s_walls,fcc,fsy,s,beta,ecu,fsu,b2,alpha_l,l_sec,b_sec1_b1,b_sec2_b1,b_sec1_b2,b_sec2_b2,h_S1_3,h_S7_9,h_v,l_v,left_p,right_p,h_b,b_b,esu,h_G,gamma_E,phi_k,q_Gl,b_Bs,Q_k,withMPCs,offsetmodeling,mesh_size_factor,oo,uu,d3_plate,d2_walls,d3_walls,eta_min_s,x_s,y_s,z_s,Location_s,GP_count_s,eta_min_c,x_c,y_c,z_c,Location_c,GP_count_c,eta_min_tot,vol_plate_conc,vol_plate_steel,w_plate_steel,vol_walls_conc,vol_walls_steel,w_walls_steel,GWP,AP,ADP-minerals-metals,ADP-fossil,ODP,POCP
2129,2129,1646,8966.420122380565,6435.282120542959,567.0784479405963,456.5983863722224,4304.426237526952,16.85092516704762,20.26999271589062,14.229019689194788,454.1663895191331,21.88412000760026,14.409143086391826,343.3460280090051,30.387435233351525,433.55537045880135,0.2123302845499823,-47.323155284001245,-0.002,468.2398000955055,6435.282120542959,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,1.8415134326585112,6204.09326171875,8328.353515625,-1127.219482421875,eta_4_x,0.0,7.869300452110328,6204.09326171875,8328.353515625,-1127.219482421875,eta_3_bot,0.0,1.8415134326585112,32.721244796418425,0.1039043664607682,815.6492767170304,25.29573069249587,0.16303007989561596,1279.7861271805853,13213.883095272955,21.92499538898263,0.037617444580583755,81191.28237088077,8.205038374486041e-05,2.575288001052546
2130,2130,1647,14268.37330698811,19237.3079501401,843.9070550009683,617.4649423898856,4298.344479901783,12.529671079445784,13.742736106614696,28.75897792138328,377.3301978332202,10.700785458476972,22.16837309881346,259.2390525066029,40.63301819341114,407.4250526210728,0.4788145780445254,-37.91744377207317,-0.002,440.0190568307587,19237.3079501401,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,,0.0,231.6399050019104,0.752404139067095,5906.372491676696,102.1145941702872,0.7825914645622021,6143.342996813286,98375.93367697485,155.82762990856438,0.3195396737318915,588175.8992670181,0.0004776758370075889,17.91509749454212
2131,2131,1648,12897.639349858142,16403.661729249696,551.7007815163396,799.5567437760955,2581.5607168099264,11.708447960419177,25.81160363696406,25.21636917528663,479.9453000265575,15.267407904150389,21.240717119996493,192.56658329435948,25.6248274995996,405.3473437592206,0.1495324643803373,-48.20081464766274,-0.002,437.7751312599583,16403.661729249696,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,1.645572869295831,5127.2216796875,5653.23388671875,-505.7257080078125,eta_1_x,0.0,1.5087443010218966,285.9863586425781,6444.84814453125,-505.7257080078125,eta_3_top,0.0,1.5087443010218966,116.72251396686455,0.5481289419241127,4302.812194104285,67.71773678548206,0.7333955231777219,5757.154856945117,42859.35138701565,72.97624028022645,0.11416970025018836,291642.2664821312,0.0003883088866553175,10.852176148530168
2132,2132,1649,9448.749450682297,4414.672377332295,759.4099513834011,993.5421544003196,3517.9113643497326,22.325708605637665,14.542860174823174,22.15656409412792,332.1710016762653,25.92309437473052,21.015749661902834,368.9920717760532,40.75927905138631,373.45673186401393,0.2871557156522969,25.83288431208635,-0.002,403.3332704131351,4414.672377332295,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,1.890532584918456,4097.47607421875,8160.3857421875,-711.9468383789062,eta_4_x,0.0,7.578795394236565,4097.47607421875,3923.8486328125,-711.9468383789062,eta_3_top,0.0,1.890532584918456,31.67736845565941,0.1326396394293624,1041.2211695204949,30.860266064157095,0.12476873253789707,979.434550422492,18373.88264273129,28.969817793321766,0.060252298957419126,107870.15929684349,8.060939004770026e-05,3.1708633972115146
2133,2133,1650,15989.571542171843,5636.322671395835,958.5462276414636,1060.1705251508251,3291.6601359936235,15.292185379888515,23.50929865379308,23.375476656108592,370.4091536366908,24.086032344026187,14.037462840780147,107.02335725212522,34.10387152563575,347.27987727544473,0.6914661249271346,-47.9510691295996,-0.002,375.0622674574804,5636.322671395835,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,1.995946174249535,393.061279296875,6928.35888671875,-910.618896484375,eta_1_x,0.0,5.61140868301881,393.061279296875,6928.35888671875,-910.618896484375,eta_3_top,0.0,1.995946174249535,86.38647177388592,0.2822324347797292,2215.5246130208743,39.33838779822461,0.5925789760778135,4651.744962210836,29217.809756394843,49.75418700884192,0.07780882210015813,198896.76937586206,0.00026506187992322427,7.405162963150348
2134,2134,1651,10558.905554887098,7255.551344443682,517.3696942792983,490.0642397538928,3129.787486404768,28.94651970383522,29.89042834183241,24.288039937388888,111.0012010706418,24.94621624245389,10.719466862845678,305.93856489534755,27.06859060658775,372.42530959076623,0.367323626869219,22.770782342042864,-0.002,402.21933435802754,7255.551344443682,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,1.7906989452975572,6994.89404296875,9866.4228515625,-1331.9373779296875,eta_4_x,0.0,2.463653369648836,6994.89404296875,9866.4228515625,-735.6326904296875,eta_3_bot,0.0,1.7906989452975572,39.636044811660675,1.3363249343392032,10490.150734562745,22.257084684260857,0.19923817253403894,1564.0196543922057,16556.69820130177,32.85213673388657,0.02447428391200295,183488.37385166416,0.0004558036138959755,10.447493276352624
2135,2135,1652,4800.721712388306,6943.318835141028,1134.3964367016329,910.3760560556888,4364.058497044805,25.44593602634184,20.18645314312077,29.24949390645886,420.1397612967326,13.971835241190888,28.71577493718916,375.6940124769986,28.31687985355325,438.4814030654445,0.1937468168481289,34.17212402955504,-0.002,473.5599153106801,6943.318835141028,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,26.600159578115093,6444.4384765625,407.27349853515625,-2888.095703125,eta_1_x,0.0,46.01015718510367,484.2076110839844,407.27349853515625,-5194.11767578125,eta_3_bot,0.0,26.600159578115093,37.81277004865349,0.12802076429393225,1004.9629997073681,55.17069998590463,0.16933737402987284,1329.2983861345017,20921.24057886703,34.1521562663927,0.06192220195425758,120021.11385190205,9.309147622300425e-05,3.324284269253911
2136,2136,1653,7116.398078584278,5944.611433322525,558.1406327997522,1082.3028978385487,4560.546227161193,27.441527051245185,26.914424084915822,15.825604045248593,133.06288922804902,18.72531426453429,29.81205402234632,347.64821533853944,46.21716248538141,333.2529353852909,0.4479434267060127,21.94170220956352,-0.002,359.9131702161142,5944.611433322525,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,12.455550672889526,4720.4658203125,5823.6943359375,-510.6393127441406,eta_4_x,0.0,19.99750661785884,4137.00537109375,5823.6943359375,-510.6393127441406,eta_3_bot,0.0,12.455550672889526,23.611704892265106,0.4674047323944834,3669.1271492966944,58.683924758268034,0.20687029386716918,1623.9318068572782,24838.80733832864,40.66086248804095,0.07508823872056314,167937.73381892534,0.00020487044508580348,6.238321975640753
2137,2137,1654,7881.440405691432,7070.399493801145,555.6714953002008,1011.8098920820968,2955.705201875994,17.2139972795706,11.561434769732225,23.91090371627655,294.8508268594592,21.86455006293003,21.36837436335776,289.4533653980759,43.90744833865104,373.1576457975901,0.2145152752141444,-8.577620255073356,-0.002,403.0102574613974,7070.399493801145,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,1.862136914059864,246.53497314453125,893.95458984375,-510.310546875,eta_4_x,0.0,6.395768033257503,246.53497314453125,3188.02197265625,-510.310546875,eta_3_top,0.0,1.862136914059864,30.964756431540774,0.1700652165067567,1335.0119495780402,42.28963976702068,0.19309225773173253,1515.7742231941004,21643.74950561732,34.400527232098916,0.06980589684282533,131129.14795398447,0.00011257118464583189,4.093696545453409
2138,2138,1654,7881.440405691432,7070.399493801145,555.6714953002008,1011.8098920820968,2955.705201875994,17.2139972795706,11.561434769732225,23.91090371627655,294.8508268594592,21.86455006293003,21.36837436335776,289.4533653980759,43.90744833865104,373.1576457975901,0.2145152752141444,-8.577620255073356,-0.002,403.0102574613974,7070.399493801145,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,1.862136914059864,246.53497314453125,893.95458984375,-510.310546875,eta_4_x,0.0,6.395768033257503,246.53497314453125,3188.02197265625,-510.310546875,eta_3_top,0.0,1.862136914059864,30.964756431540774,0.1700652165067567,1335.0119495780402,42.28963976702068,0.19309225773173253,1515.7742231941004,21643.74950561732,34.400527232098916,0.06980589684282533,131129.14795398447,0.00011257118464583189,4.093696545453409
2139,2139,1655,14258.044575381218,5686.668081794585,941.8187230159416,213.36666096189765,3937.6982168871673,18.68627753948173,11.11613912407134,21.46291820177694,147.700272231653,24.27298890755465,10.381323356372333,256.75502730455526,46.76989314089039,398.9958021281708,0.4234405019972114,49.15408731266061,-0.002,430.91546629842446,5686.668081794585,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,0.0,,,,,,0.0,,,,,,0.0,76.36338443297247,0.46451994129452434,3646.481539162016,9.5555758834013,0.23833808141711998,1870.9539391243918,25930.244436721026,42.44273532312972,0.07840806141844725,175246.22027317467,0.0002135654364087135,6.506186934601054
